Borough,Park or Playground,Week Start Date,Week End date,Sunday Attendance,Monday Attendance,Tuesday Attendance,Wednesday Attendance,Thursday Attendance,Friday Attendance,Saturday Attendance,Total Attendance
Brooklyn,William Sheridan Playground - CPI,06/06/2017,06/10/2017,0,0,83,76,90,102,110,461
Brooklyn,Vincent Abate Playground - CPI,06/05/2017,06/09/2017,0,0,29,33,41,39,0,142
Brooklyn,Sternberg Park - CPI,06/05/2017,06/09/2017,0,67,89,72,64,79,0,371
Brooklyn,St Johns Playground - CPI,06/06/2017,06/10/2017,0,62,53,78,48,67,0,308
Brooklyn,Seth Low,06/06/2017,06/10/2017,0,0,200,250,312,179,413,1354
Brooklyn,Dyker Beach Park - CPI,06/06/2017,06/10/2017,0,0,55,62,71,98,104,390
Queens,Bayswater Park - CPI,05/28/2017,06/03/2017,0,0,25,111,152,194,0,482
Manhattan,Union Square,06/06/2017,06/10/2017,0,0,37,168,180,187,225,797
Manhattan,Seward Park - CPI,06/06/2017,06/10/2017,0,0,0,320,0,350,375,1045
Manhattan,Columbus Park - CPI,06/06/2017,06/10/2017,0,0,0,713,791,839,0,2343
Manhattan,Tompkins Square Park - CPI,06/06/2017,06/10/2017,0,0,0,665,0,202,0,867
Manhattan,Tompkins Square Park - CPI,06/06/2017,06/10/2017,0,0,0,665,688,616,746,2715
Manhattan,J Hood Wright - CPI,06/06/2017,06/10/2017,0,0,0,0,90,138,106,334
Manhattan,Raoul Wallenberg Playground - CPI,06/06/2017,06/10/2017,0,0,0,140,0,130,240,510
Manhattan,White Park - CPI,06/06/2017,06/10/2017,0,0,0,120,0,50,0,170
Manhattan,Bennett Playground,06/06/2017,06/10/2017,0,0,0,180,180,220,260,840
Manhattan,Bloomingdale Playground,06/06/2017,06/10/2017,0,0,0,120,0,0,45,165
Brooklyn,Betsy Head Playground,06/06/2017,06/10/2017,0,0,65,70,50,70,80,335
Brooklyn,Marion Hopkinson Playground - CPI,06/05/2017,06/09/2017,0,15,16,15,18,17,0,81
Brooklyn,St Andrew's Playground - CPI,06/06/2017,06/10/2017,0,0,55,45,60,60,80,300
Brooklyn,Lincoln Terrace Park,06/05/2017,06/09/2017,0,0,300,250,350,300,0,1200
Staten Island,Westerleigh Park,06/06/2017,06/10/2017,0,0,60,50,60,75,50,295
Staten Island,Corporal Thompson - CPI,06/06/2017,06/10/2017,0,0,200,170,175,180,220,945
Staten Island,Corporal Thompson - CPI,05/30/2017,06/03/2017,0,0,175,50,200,220,225,870
Brooklyn,Kaiser Park,06/05/2017,06/10/2017,0,0,60,70,85,110,120,445
Brooklyn,John J Carty Park - CPI,06/05/2017,06/10/2017,60,0,0,48,61,54,64,287
Brooklyn,Betsy Head Playground,06/05/2017,06/10/2017,0,0,45,62,40,62,80,289
Staten Island,Mason Playground,06/06/2017,06/10/2017,0,0,80,100,180,180,160,700
Staten Island,Faber Park - CPI,06/06/2017,06/10/2017,0,0,40,35,54,80,76,285
Bronx,Tiffany Playground,06/04/2017,06/10/2017,0,0,0,60,45,70,70,245
Bronx,Horseshoe Playground - CPI,06/04/2017,06/10/2017,0,0,0,17,28,33,40,118
Bronx,Barreto Playground - CPI,06/04/2017,06/10/2017,0,0,0,17,30,18,65,130
Bronx,People's Park,06/04/2017,06/10/2017,0,0,0,10,35,25,45,115
Bronx,Dawson Playground - CPI,06/04/2017,06/10/2017,0,0,0,15,35,28,54,132
Bronx,Martin Van Buren Playground,06/04/2017,06/10/2017,0,0,0,63,87,80,92,322
Bronx,Slattery Playground - CPI,06/04/2017,06/10/2017,0,0,0,60,75,55,70,260
Bronx,Rev. James Polite Playground - CPI,06/04/2017,06/10/2017,0,0,0,27,98,80,57,262
Bronx,Flynn Playground - CPI,06/04/2017,06/10/2017,0,0,0,12,17,7,40,76
Bronx,PFC Lozada Playground - CPI,06/04/2017,06/10/2017,0,0,0,0,14,21,28,63
Bronx,Willis Playground - CPI,06/04/2017,06/10/2017,0,0,0,0,4,10,10,24
Bronx,Claremont Park,06/04/2017,06/10/2017,0,0,0,59,93,69,98,319
Bronx,St Mary's East Playground,06/04/2017,06/10/2017,0,0,0,35,0,45,28,108
Queens,Colden Playground - CPI,05/28/2017,06/03/2017,0,0,45,0,85,70,0,200
Queens,Charybdis Playground - CPI,05/28/2017,06/03/2017,0,0,35,105,155,275,0,570
Queens,Athens Square Park - CPI,05/28/2017,06/03/2017,0,0,195,70,185,112,65,627
Queens,Playground for All Children - CPI,05/28/2017,06/03/2017,0,0,160,340,445,650,0,1595
Manhattan,Bennett Playground,05/30/2017,06/03/2017,0,0,50,170,200,0,0,420
Manhattan,Bloomingdale Playground,05/30/2017,06/03/2017,0,0,45,150,140,150,60,545
Manhattan,Columbus Park - CPI,05/30/2017,06/03/2017,0,0,801,0,679,662,858,3000
Manhattan,Seward Park - CPI,05/30/2017,06/03/2017,0,0,0,280,320,380,350,1330
Manhattan,Tompkins Square Park - CPI,05/30/2017,06/03/2017,0,0,191,496,452,485,566,2190
Manhattan,Union Square,05/30/2017,06/03/2017,0,0,64,184,210,0,225,683
Manhattan,J Hood Wright - CPI,05/30/2017,06/03/2017,0,0,64,194,125,85,153,621
Queens,Maple Playground - CPI,05/28/2017,06/03/2017,0,0,178,220,299,236,0,933
Queens,Beach 30th Playground - CPI,05/28/2017,06/03/2017,0,0,145,134,110,78,0,467
Staten Island,Mahoney Playground,05/30/2017,06/03/2017,0,0,30,40,38,47,43,198
Staten Island,Mason Playground,05/30/2017,06/03/2017,0,0,80,60,100,150,180,570
Queens,Playground for All Children - CPI,05/28/2017,06/03/2017,0,0,715,555,575,500,0,2345
Brooklyn,Betsy Head Playground,05/30/2017,06/03/2017,0,0,60,75,65,80,60,340
Brooklyn,Sternberg Park - CPI,05/30/2017,06/03/2017,0,64,54,74,64,51,0,307
Brooklyn,Vincent Abate Playground - CPI,05/29/2017,06/03/2017,0,0,30,42,36,50,0,158
Brooklyn,St Andrew's Playground - CPI,05/30/2017,06/03/2017,0,0,67,86,108,84,60,405
Brooklyn,St Johns Playground - CPI,05/29/2017,06/03/2017,0,54,86,75,87,64,0,366
Brooklyn,Lincoln Terrace Park,05/29/2017,06/03/2017,0,85,110,250,200,250,0,895
Brooklyn,Dreier Offerman - CPI,05/30/2017,06/03/2017,0,0,0,0,0,0,0,0
Staten Island,Faber Park - CPI,05/30/2017,06/03/2017,0,0,65,40,76,82,54,317
Staten Island,Westerleigh Park,05/30/2017,06/03/2017,0,0,50,50,50,75,15,240
Brooklyn,Marion Hopkinson Playground - CPI,05/30/2017,06/03/2017,0,60,51,41,30,74,0,256
Brooklyn,Kaiser Park,05/30/2017,06/03/2017,0,0,35,41,60,50,76,262
Brooklyn,John J Carty Park - CPI,05/30/2017,06/03/2017,50,0,0,54,62,58,87,311
Brooklyn,Garibaldi Playground - CPI,05/29/2017,06/03/2017,0,0,0,0,0,0,0,0
Brooklyn,Seth Low,05/30/2017,06/03/2017,0,0,300,250,288,410,260,1508
Brooklyn,Dyker Beach Park - CPI,05/30/2017,06/03/2017,0,0,45,50,56,48,115,314
Brooklyn,William Sheridan Playground - CPI,05/30/2017,06/03/2017,0,0,90,105,90,75,110,470
Bronx,St Mary's East Playground,05/28/2017,06/03/2017,0,0,40,35,0,40,55,170
Bronx,Flynn Playground - CPI,05/28/2017,06/03/2017,0,0,6,13,0,0,25,44
Bronx,People's Park,05/28/2017,06/03/2017,0,0,6,14,0,17,0,37
Bronx,Tiffany Playground,05/28/2017,06/03/2017,0,0,20,80,0,65,35,200
Bronx,Rev. James Polite Playground - CPI,05/28/2017,06/03/2017,0,0,20,70,0,45,50,185
Bronx,Dawson Playground - CPI,05/28/2017,06/03/2017,0,0,0,33,0,42,63,138
Bronx,Horseshoe Playground - CPI,05/28/2017,06/03/2017,0,0,5,24,0,38,26,93
Bronx,Martin Van Buren Playground,05/28/2017,06/03/2017,0,0,53,30,0,78,68,229
Bronx,Claremont Park,05/28/2017,06/03/2017,0,0,63,21,0,83,107,274
Bronx,Slattery Playground - CPI,05/28/2017,06/03/2017,0,0,25,55,0,65,80,225
Bronx,Barreto Playground - CPI,05/28/2017,06/03/2017,0,0,20,15,0,18,63,116
Brooklyn,John J Carty Park - CPI,05/22/2017,05/27/2017,52,0,56,42,60,54,74,338
Brooklyn,Dyker Beach Park - CPI,05/22/2017,05/27/2017,0,0,24,60,50,60,65,259
Queens,Bayswater Park - CPI,05/21/2017,05/27/2017,0,0,99,87,0,153,102,441
Queens,Beach 30th Playground - CPI,05/21/2017,05/27/2017,0,0,110,115,0,99,122,446
Manhattan,Bloomingdale Playground,05/23/2017,05/27/2017,0,0,130,100,0,108,0,338
Manhattan,Bennett Playground,05/23/2017,05/27/2017,0,0,200,140,0,150,0,490
Manhattan,Marcus Garvey,05/23/2017,05/27/2017,0,0,145,180,0,140,0,465
Manhattan,Raoul Wallenberg Playground - CPI,05/23/2017,05/27/2017,0,0,100,110,0,105,0,315
Manhattan,Seward Park - CPI,05/23/2017,05/27/2017,0,0,230,250,0,450,320,1250
Manhattan,Columbus Park - CPI,05/23/2017,05/27/2017,0,0,731,855,0,840,932,3358
Manhattan,Tompkins Square Park - CPI,05/23/2017,05/27/2017,0,0,783,530,0,638,540,2491
Manhattan,Union Square,05/23/2017,05/27/2017,0,0,125,80,0,145,278,628
Manhattan,Samuel Seabury,05/16/2017,05/20/2017,0,0,0,0,0,0,21,21
Queens,Hoover - Manton Playgrounds,05/14/2017,05/20/2017,262,192,0,0,0,185,0,639
Queens,Playground for All Children - CPI,05/21/2017,05/27/2017,0,0,420,0,0,530,685,1635
Queens,Athens Square Park - CPI,05/27/2017,05/21/2017,0,0,95,185,258,0,185,723
Queens,Electric Playground,05/27/2017,05/21/2017,0,0,26,54,621,38,100,839
Queens,Colden Playground - CPI,05/27/2017,05/21/2017,0,0,0,0,0,100,112,212
Queens,Charybdis Playground - CPI,05/27/2017,05/21/2017,0,0,100,70,0,145,540,855
Queens,Linden Playground (Park of the Americas) - CPI,05/21/2017,05/27/2017,0,0,565,510,0,500,575,2150
Queens,Maple Playground - CPI,05/21/2017,05/27/2017,0,0,311,326,0,0,0,637
Brooklyn,William Sheridan Playground - CPI,05/21/2017,05/27/2017,67,39,0,0,47,61,0,214
Brooklyn,Vincent Abate Playground - CPI,05/21/2017,05/27/2017,0,19,24,17,27,29,0,116
Brooklyn,Sternberg Park - CPI,05/21/2017,05/27/2017,0,22,26,31,29,41,0,149
Brooklyn,Brownsville Playground,05/21/2017,05/27/2017,0,0,0,0,0,0,0,0
Brooklyn,St Johns Playground - CPI,05/21/2017,05/27/2017,0,21,25,36,19,41,0,142
Brooklyn,St Andrew's Playground - CPI,05/21/2017,05/27/2017,0,0,56,44,61,35,39,235
Staten Island,Corporal Thompson - CPI,05/23/2017,05/27/2017,0,0,175,50,200,220,200,845
Brooklyn,Seth Low,05/21/2017,05/26/2017,0,0,54,33,46,69,0,202
Brooklyn,Marion Hopkinson Playground - CPI,05/21/2017,05/26/2017,0,19,23,24,30,47,0,143
Brooklyn,Lincoln Terrace Park,05/21/2017,05/26/2017,0,26,32,31,45,51,0,185
Staten Island,Mahoney Playground,05/23/2017,05/27/2017,0,0,25,22,0,34,25,106
Staten Island,Westerleigh Park,05/23/2017,05/26/2017,0,0,75,75,45,65,0,260
Staten Island,Mason Playground,05/23/2017,05/27/2017,0,0,90,110,0,100,150,450
Staten Island,Faber Park - CPI,05/23/2017,05/27/2017,0,0,40,53,39,42,48,222
Brooklyn,Kaiser Park,05/21/2017,05/26/2017,8,9,18,5,14,23,16,93
Brooklyn,Dreier Offerman - CPI,05/21/2017,05/26/2017,0,0,28,44,53,67,62,254
Brooklyn,Betsy Head Playground,05/22/2017,05/27/2017,0,0,34,42,28,54,62,220
Staten Island,Faber Park - CPI,05/23/2017,05/27/2017,0,0,40,53,39,42,48,222
Bronx,Flynn Playground - CPI,05/21/2017,05/27/2017,0,0,7,12,0,13,14,46
Bronx,Rev. James Polite Playground - CPI,05/21/2017,05/27/2017,0,0,35,52,0,25,35,147
Bronx,Slattery Playground - CPI,05/21/2017,05/27/2017,0,0,60,40,0,55,95,250
Bronx,Martin Van Buren Playground,05/21/2017,05/27/2017,0,0,61,52,0,72,54,239
Bronx,Dawson Playground - CPI,05/21/2017,05/27/2017,0,0,36,25,0,44,34,139
Bronx,People's Park,05/21/2017,05/27/2017,0,0,21,18,0,0,30,69
Bronx,St Mary's East Playground,05/21/2017,05/27/2017,0,0,45,65,0,50,35,195
Bronx,Barreto Playground - CPI,05/21/2017,05/27/2017,0,0,5,14,0,15,30,64
Bronx,Horseshoe Playground - CPI,05/21/2017,05/27/2017,0,0,21,20,0,31,38,110
Bronx,Claremont Park,05/21/2017,05/27/2017,0,0,63,54,0,65,95,277
Bronx,Tiffany Playground,05/21/2017,05/27/2017,0,0,55,35,0,50,30,170
Queens,Playground for All Children - CPI,05/07/2017,05/13/2017,590,180,250,440,550,730,0,2740
Queens,Playground for All Children - CPI,05/14/2017,05/20/2017,550,708,58,680,975,555,670,4196
Manhattan,Bloomingdale Playground,05/16/2017,05/20/2017,0,0,110,140,125,90,30,495
Manhattan,Raoul Wallenberg Playground - CPI,05/16/2017,05/20/2017,0,130,155,180,0,120,0,585
Manhattan,Bennett Playground,05/16/2017,05/20/2017,0,0,200,220,260,200,160,1040
Manhattan,Little Flower,05/16/2017,05/20/2017,0,0,155,280,185,215,130,965
Manhattan,Marcus Garvey,05/16/2017,05/20/2017,0,0,185,185,180,175,130,855
Manhattan,Seward Park - CPI,05/16/2017,05/20/2017,0,0,180,210,280,320,250,1240
Manhattan,Union Square,05/16/2017,05/20/2017,0,0,210,200,110,0,120,640
Manhattan,Tompkins Square Park - CPI,05/16/2017,05/20/2017,0,0,769,665,317,750,391,2892
Manhattan,Columbus Park - CPI,05/16/2017,05/20/2017,0,0,290,819,916,732,305,3062
Queens,Playground for All Children - CPI,05/14/2017,05/20/2017,0,0,545,540,545,620,0,2250
Queens,Playground for All Children - CPI,05/14/2017,05/20/2017,500,0,320,0,600,250,600,2270
Staten Island,Faber Park - CPI,05/16/2017,05/20/2017,0,0,54,89,79,87,95,404
Staten Island,Mason Playground,05/16/2017,05/20/2017,0,0,80,120,180,160,0,540
Staten Island,Corporal Thompson - CPI,05/16/2017,05/20/2017,0,0,120,150,120,145,220,755
Queens,Maple Playground - CPI,05/14/2017,05/20/2017,0,0,306,290,237,128,0,961
Queens,Electric Playground,05/14/2017,05/20/2017,0,0,146,220,38,19,96,519
Queens,Athens Square Park - CPI,05/14/2017,05/20/2017,0,0,407,232,154,280,95,1168
Queens,Bayswater Park - CPI,05/14/2017,05/20/2017,0,0,0,0,207,154,0,361
Queens,Charybdis Playground - CPI,05/07/2017,05/13/2017,115,0,0,0,59,90,0,264
Queens,Beach 30th Playground - CPI,05/16/2017,05/20/2017,0,0,84,76,80,89,47,376
Bronx,St Mary's East Playground,05/14/2017,05/20/2017,0,0,45,65,50,50,0,210
Brooklyn,William Sheridan Playground - CPI,05/15/2017,05/20/2017,0,36,0,0,56,52,60,204
Brooklyn,St Johns Playground - CPI,05/08/2017,05/13/2017,0,0,0,0,0,0,0,0
Brooklyn,St Johns Playground - CPI,05/15/2017,05/20/2017,0,24,41,36,53,54,0,208
Brooklyn,St Andrew's Playground - CPI,05/15/2017,05/20/2017,0,0,42,49,64,66,72,293
Brooklyn,Marion Hopkinson Playground - CPI,05/15/2017,05/19/2017,0,32,24,25,43,40,0,164
Brooklyn,Lincoln Terrace Park,05/15/2017,05/20/2017,0,65,56,62,83,80,0,346
Brooklyn,Kaiser Park,05/08/2017,05/13/2017,0,0,0,0,0,0,0,0
Brooklyn,Kaiser Park,05/15/2017,05/20/2017,26,15,21,22,42,52,50,228
Brooklyn,Kaiser Park,05/01/2017,05/06/2017,4,6,8,8,7,10,11,54
Brooklyn,Dyker Beach Park - CPI,05/08/2017,05/13/2017,0,0,0,0,0,0,0,0
Brooklyn,Dreier Offerman - CPI,05/15/2017,05/20/2017,0,0,43,52,63,25,0,183
Brooklyn,Betsy Head Playground,05/15/2017,05/20/2017,0,0,42,61,65,43,73,284
Brooklyn,Dyker Beach Park - CPI,05/15/2017,05/20/2017,0,0,63,54,65,52,64,298
Brooklyn,Garibaldi Playground - CPI,05/22/2017,05/27/2017,0,0,0,0,0,0,0,0
Brooklyn,Dyker Beach Park - CPI,05/01/2017,05/06/2017,0,0,0,62,0,46,56,164
Brooklyn,Dyker Beach Park - CPI,04/24/2017,04/29/2017,0,0,0,45,0,52,0,97
Brooklyn,Dyker Beach Park - CPI,04/18/2017,04/22/2017,0,0,0,52,0,40,43,135
Brooklyn,Vincent Abate Playground - CPI,05/15/2017,05/20/2017,0,35,20,40,47,52,0,194
Brooklyn,Vincent Abate Playground - CPI,05/08/2017,05/13/2017,0,0,0,0,0,0,0,0
Brooklyn,Sternberg Park - CPI,05/15/2017,05/20/2017,0,0,0,0,62,46,0,108
Brooklyn,John J Carty Park - CPI,05/14/2017,05/20/2017,53,0,0,62,71,43,37,266
Brooklyn,Seth Low,05/15/2017,05/20/2017,0,0,60,52,83,65,0,260
Brooklyn,John J Carty Park - CPI,05/08/2017,05/13/2017,0,0,0,0,0,85,0,85
Brooklyn,Garibaldi Playground - CPI,05/08/2017,05/13/2017,0,0,0,0,0,0,0,0
Brooklyn,Garibaldi Playground - CPI,05/15/2017,05/20/2017,0,0,0,0,0,0,0,0
Brooklyn,Dreier Offerman - CPI,05/08/2017,05/13/2017,0,0,0,0,0,0,0,0
Brooklyn,Dreier Offerman - CPI,04/24/2017,04/29/2017,0,0,45,36,41,30,0,152
Bronx,Dawson Playground - CPI,05/14/2017,05/20/2017,0,0,39,23,33,43,15,153
Bronx,Rev. James Polite Playground - CPI,05/14/2017,05/20/2017,0,0,40,0,45,30,0,115
Bronx,Flynn Playground - CPI,05/14/2017,05/20/2017,0,0,28,24,15,10,0,77
Bronx,Tiffany Playground,05/14/2017,05/20/2017,0,0,50,70,70,55,0,245
Bronx,Claremont Park,05/14/2017,05/20/2017,0,0,63,81,94,85,0,323
Bronx,Barreto Playground - CPI,05/14/2017,05/20/2017,0,0,14,8,24,0,0,46
Bronx,Horseshoe Playground - CPI,05/14/2017,05/20/2017,0,0,47,44,34,38,0,163
Bronx,People's Park,05/14/2017,05/20/2017,0,0,25,40,35,20,0,120
Bronx,Slattery Playground - CPI,05/14/2017,05/20/2017,0,0,55,65,75,70,0,265
Bronx,Martin Van Buren Playground,05/14/2017,05/20/2017,0,0,52,72,52,44,0,220
Staten Island,Faber Park - CPI,05/16/2017,05/20/2017,0,0,54,89,50,0,0,193
Queens,Athens Square Park - CPI,05/07/2017,05/13/2017,0,0,200,389,277,282,0,1148
Queens,Maple Playground - CPI,05/07/2017,05/13/2017,0,0,246,228,219,257,0,950
Queens,Beach 30th Playground - CPI,05/07/2017,05/13/2017,85,0,60,0,0,97,0,242
Queens,Bayswater Park - CPI,05/07/2017,05/13/2017,0,0,72,107,96,172,0,447
Queens,Hoover - Manton Playgrounds,05/07/2017,05/13/2017,67,0,0,0,0,205,0,272
Queens,Playground for All Children - CPI,05/07/2017,05/13/2017,670,0,250,0,550,730,0,2200
Queens,Linden Playground (Park of the Americas) - CPI,05/07/2017,05/13/2017,0,0,505,540,575,455,0,2075
Manhattan,Raoul Wallenberg Playground - CPI,05/09/2017,05/13/2017,0,0,110,150,120,110,0,490
Manhattan,Bennett Playground,05/09/2017,05/13/2017,0,0,120,180,170,180,0,650
Manhattan,Marcus Garvey,05/09/2017,05/13/2017,0,0,200,250,145,195,0,790
Manhattan,Columbus Park - CPI,05/09/2017,05/13/2017,0,0,941,992,863,1086,0,3882
Manhattan,Tompkins Square Park - CPI,05/09/2017,05/13/2017,0,0,352,366,570,518,0,1806
Manhattan,Union Square,05/09/2017,05/13/2017,0,0,250,215,168,215,0,848
Manhattan,Bloomingdale Playground,05/09/2017,05/13/2017,0,0,90,115,145,140,0,490
Manhattan,Seward Park - CPI,05/09/2017,05/13/2017,0,0,260,200,220,280,0,960
Manhattan,Little Flower,05/09/2017,05/13/2017,0,0,589,549,0,349,0,1487
Manhattan,Marcus Garvey,05/02/2017,05/06/2017,0,0,250,160,300,0,200,910
Bronx,St Mary's East Playground,05/07/2017,05/13/2017,0,0,20,30,25,30,0,105
Bronx,Flynn Playground - CPI,05/07/2017,05/13/2017,0,0,0,0,16,15,0,31
Bronx,People's Park,05/07/2017,05/13/2017,0,0,12,10,13,15,0,50
Bronx,Dawson Playground - CPI,05/07/2017,05/13/2017,0,0,45,33,24,30,0,132
Bronx,Barreto Playground - CPI,05/07/2017,05/13/2017,0,0,13,18,7,18,0,56
Bronx,Horseshoe Playground - CPI,05/07/2017,05/13/2017,0,0,13,17,21,18,0,69
Bronx,Claremont Park,05/07/2017,05/13/2017,0,0,58,59,50,47,0,214
Bronx,Martin Van Buren Playground,05/07/2017,05/13/2017,0,0,30,50,37,0,0,117
Bronx,Slattery Playground - CPI,05/07/2017,05/13/2017,0,0,50,50,65,0,0,165
Bronx,Rev. James Polite Playground - CPI,05/07/2017,05/13/2017,0,0,25,0,25,0,0,50
Bronx,Tiffany Playground,05/07/2017,05/13/2017,0,0,90,50,65,85,0,290
Staten Island,Corporal Thompson - CPI,05/07/2017,05/13/2017,0,0,200,250,220,250,0,920
Staten Island,Faber Park - CPI,05/07/2017,05/13/2017,0,0,68,90,62,93,30,343
Staten Island,Mason Playground,05/09/2017,05/13/2017,0,0,90,100,80,140,0,410
Staten Island,Mahoney Playground,05/09/2017,05/13/2017,0,0,20,20,18,25,0,83
Queens,Charybdis Playground - CPI,04/30/2017,05/06/2017,335,0,0,0,0,0,145,480
Queens,Beach 30th Playground - CPI,04/30/2017,05/06/2017,375,0,65,0,0,0,123,563
Queens,Hoover - Manton Playgrounds,04/30/2017,05/06/2017,156,120,0,0,0,0,168,444
Queens,Colden Playground - CPI,05/06/2017,05/06/2017,0,0,0,0,0,0,122,122
Queens,Athens Square Park - CPI,05/02/2017,05/06/2017,0,0,181,189,345,247,229,1191
Queens,Maple Playground - CPI,05/02/2017,05/06/2017,0,0,235,193,191,0,335,954
Queens,Playground for All Children - CPI,04/30/2017,05/06/2017,260,0,120,0,470,0,420,1270
Queens,Linden Playground (Park of the Americas) - CPI,05/02/2017,05/06/2017,0,0,365,400,440,0,440,1645
Queens,Bayswater Park - CPI,05/02/2017,05/06/2017,0,0,117,171,154,0,183,625
Bronx,Rev. James Polite Playground - CPI,04/30/2017,05/06/2017,0,0,0,0,45,0,0,45
Bronx,Slattery Playground - CPI,04/30/2017,05/06/2017,0,0,25,30,32,0,0,87
Bronx,Dawson Playground - CPI,04/30/2017,05/06/2017,0,0,20,21,25,0,0,66
Bronx,People's Park,04/30/2017,05/06/2017,0,0,7,9,12,0,0,28
Bronx,St Mary's East Playground,04/30/2016,05/06/2017,0,0,0,35,35,0,0,70
Brooklyn,St Johns Playground - CPI,04/30/2017,05/06/2017,0,11,7,13,11,21,0,63
Bronx,Horseshoe Playground - CPI,04/30/2017,05/06/2017,0,0,17,12,12,0,0,41
Brooklyn,St Johns Playground - CPI,04/23/2017,04/29/2017,0,15,12,9,7,19,0,62
Brooklyn,St Johns Playground - CPI,04/16/2017,04/22/2017,0,10,14,18,9,12,0,63
Bronx,Barreto Playground - CPI,04/30/2017,05/06/2017,0,0,2,4,5,0,0,11
Brooklyn,Seth Low,04/30/2017,05/06/2017,0,0,6,8,4,9,19,46
Brooklyn,Seth Low,04/23/2017,04/29/2017,0,0,8,4,2,9,20,43
Bronx,Martin Van Buren Playground,04/30/2017,05/06/2017,0,0,15,0,15,0,0,30
Brooklyn,Seth Low,04/16/2017,04/22/2017,0,5,7,3,4,8,0,27
Bronx,Claremont Park,04/30/2017,05/06/2017,0,0,40,0,48,0,0,88
Brooklyn,Vincent Abate Playground - CPI,04/30/2017,05/06/2017,0,6,5,4,6,18,0,39
Brooklyn,Vincent Abate Playground - CPI,04/23/2017,04/29/2017,0,8,6,4,3,8,0,29
Bronx,Tiffany Playground,04/30/2017,05/06/2017,0,0,25,40,25,0,0,90
Brooklyn,Vincent Abate Playground - CPI,04/16/2017,04/22/2017,0,6,7,4,5,9,0,31
Brooklyn,Kaiser Park,04/30/2017,05/06/2017,9,2,4,2,8,6,5,36
Brooklyn,Kaiser Park,04/16/2017,04/22/2017,5,8,6,4,5,11,3,42
Brooklyn,John J Carty Park - CPI,04/30/2017,05/06/2017,6,0,0,11,12,9,10,48
Brooklyn,John J Carty Park - CPI,04/23/2017,04/29/2017,9,0,0,5,3,17,22,56
Brooklyn,John J Carty Park - CPI,04/16/2017,04/22/2017,11,0,0,12,8,6,9,46
Brooklyn,Garibaldi Playground - CPI,04/30/2017,05/06/2017,0,8,9,0,3,6,0,26
Brooklyn,Garibaldi Playground - CPI,04/23/2017,04/29/2017,0,5,7,11,8,16,0,47
Brooklyn,Garibaldi Playground - CPI,04/16/2017,04/22/2017,10,7,4,4,8,14,21,68
Brooklyn,St Andrew's Playground - CPI,05/08/2017,05/13/2017,0,0,0,0,0,0,0,0
Brooklyn,St Andrew's Playground - CPI,05/02/2017,05/06/2017,0,0,35,46,39,45,62,227
Brooklyn,St Andrew's Playground - CPI,04/18/2017,04/22/2017,0,0,30,25,30,45,0,130
Brooklyn,St Andrew's Playground - CPI,04/24/2017,04/29/2017,0,0,0,0,0,0,0,0
Brooklyn,Marion Hopkinson Playground - CPI,05/08/2017,05/13/2017,0,0,0,0,0,0,0,0
Brooklyn,Marion Hopkinson Playground - CPI,05/01/2017,05/06/2017,0,0,20,27,33,37,38,155
Brooklyn,Marion Hopkinson Playground - CPI,04/24/2017,04/29/2017,0,0,22,25,30,31,40,148
Brooklyn,Marion Hopkinson Playground - CPI,04/17/2017,05/22/2017,0,0,21,24,28,33,39,145
Brooklyn,Sternberg Park - CPI,05/08/2017,05/13/2017,0,0,0,0,0,0,0,0
Brooklyn,Lincoln Terrace Park,05/08/2017,05/13/2017,0,0,0,0,0,0,0,0
Brooklyn,Sternberg Park - CPI,05/01/2017,05/05/2017,0,41,45,50,35,0,0,171
Brooklyn,Lincoln Terrace Park,05/01/2017,05/06/2017,0,0,52,67,68,83,92,362
Brooklyn,Sternberg Park - CPI,04/24/2017,04/28/2017,0,36,41,45,40,30,0,192
Brooklyn,Lincoln Terrace Park,04/24/2017,04/29/2017,0,0,48,63,70,77,89,347
Brooklyn,William Sheridan Playground - CPI,05/01/2017,05/06/2017,0,0,0,0,0,0,0,0
Brooklyn,Sternberg Park - CPI,04/18/2017,04/21/2017,0,0,46,30,37,40,0,153
Brooklyn,Lincoln Terrace Park,04/17/2017,04/22/2017,0,0,50,61,65,72,87,335
Brooklyn,William Sheridan Playground - CPI,04/30/2017,05/06/2017,54,35,0,0,40,47,67,243
Brooklyn,William Sheridan Playground - CPI,04/23/2017,04/29/2017,60,45,0,0,40,42,56,243
Brooklyn,Dreier Offerman - CPI,04/25/2017,04/29/2017,0,0,40,36,30,26,50,182
Brooklyn,William Sheridan Playground - CPI,04/18/2017,04/21/2017,0,0,40,36,30,45,0,151
Brooklyn,Dreier Offerman - CPI,04/18/2017,04/22/2017,0,0,60,50,45,40,35,230
Brooklyn,Betsy Head Playground,05/09/2017,05/13/2017,0,0,0,0,0,0,0,0
Brooklyn,Betsy Head Playground,05/02/2017,05/06/2017,0,0,25,55,40,35,45,200
Brooklyn,Betsy Head Playground,04/25/2017,04/29/2017,0,0,60,52,50,45,55,262
Brooklyn,Betsy Head Playground,04/18/2017,04/21/2017,0,0,30,45,40,50,42,207
Staten Island,Mahoney Playground,05/02/2017,05/06/2017,0,0,30,28,21,22,25,126
Staten Island,Mason Playground,05/02/2017,05/13/2017,0,0,120,100,65,100,0,385
